id,user,lat,long,tags,title,date_taken_minute,date_taken_hour,date_taken_day,date_taken_month,date_taken_year,date_upload_minute,date_upload_hour,date_upload_day,date_upload_month,date_upload_year
8412303672,92540391@N02,45.760607,4.82656,,cathédrale de st jean,1.0,23,6,12,2012,36.0,20.0,24.0,1,2013.0
8412293842,92540391@N02,45.753735,4.83761,"lyon,8,des,lumieres,decembre,fêtes",Panorama Lyon 8 Décembre,40.0,17,7,12,2012,27.0,20.0,24.0,1,2013.0
8412142754,63190479@N02,45.769184,4.829921,,RISK crew @ Biztoofly (Lyon) // 23.02.2013,25.0,19,24,1,2013,25.0,19.0,24.0,1,2013.0
8410482665,8366027@N06,45.74511,4.848328,"lyon,lumiere,iphone",Morning coffee,43.0,15,24,1,2013,43.0,15.0,24.0,1,2013.0
8410305797,92464839@N06,45.77541,4.855495,"sky,tree",-sky-,57.0,16,2,4,2011,21.0,14.0,24.0,1,2013.0
8411278180,46032524@N00,45.773835,4.806141,"square,squareformat,hudson,iphoneography,instagramapp,uploaded:by=instagram,foursquare:venue=4be26f00b02ec9b6a1004dc0",Attention ça va piquer,13.0,13,24,1,2013,13.0,13.0,24.0,1,2013.0
8410077115,26264028@N08,45.766909,4.827804,"portrait,blackandwhite,white,black,france,girl,face,canon,hair,noir,lyon,noiretblanc,bokeh,7d,mm,18,50,et,fille,blanc,lightroom,cheveux",,11.0,15,19,1,2013,8.0,12.0,24.0,1,2013.0
8409785732,46032524@N00,45.773835,4.806141,"square,squareformat,iphoneography,instagramapp,uploaded:by=instagram,foursquare:venue=4be26f00b02ec9b6a1004dc0",Hey mais c'est quoi ce binz?!? Peux pas me connecter T_T #bn #sc2,24.0,23,23,1,2013,24.0,23.0,23.0,1,2013.0
8408590071,92310891@N02,45.756445,4.833769,,La fête des lumières,15.0,19,8,12,2012,49.0,22.0,23.0,1,2013.0
8409653662,90493526@N00,45.771953,4.833866,"streetart,france,work,consomme,europe,lyon,painted,shutter,bosse,graff,vote,rideau,consume,plume,croixrousse,noire",,34.0,15,22,1,2013,31.0,22.0,23.0,1,2013.0
8409653626,90493526@N00,45.772013,4.83378,"streetart,france,pasteup,girl,collage,wall,paper,europe,lyon,wheatpaste,pasted,don,mur,mateo,croixrousse,wheatpaper","Pasted paper by Don Mateo [Lyon, France]",34.0,15,22,1,2013,31.0,22.0,23.0,1,2013.0
8406969756,78045362@N03,45.7733,4.85513,"france,fleur,lyon,40mm,botanique,parc",Fleur blanche - Jardin botanique de Lyon,4.0,11,30,9,2012,17.0,23.0,22.0,1,2013.0
8409653456,90493526@N00,45.761071,4.858499,"streetart,france,pasteup,collage,wall,paper,europe,lyon,wheatpaste,pasted,don,garcia,mur,mateo,zorro,sergent,wheatpaper","Pasted paper by Don Mateo [Lyon, France]",51.0,17,21,1,2013,31.0,22.0,23.0,1,2013.0
8409653420,90493526@N00,45.773494,4.830154,"streetart,france,pasteup,collage,wall,paper,big,europe,lyon,ben,wheatpaste,pasted,buster,mur,keaton,croixrousse,wheatpaper","Pasted paper by Big Ben [Lyon, France]",20.0,16,18,1,2013,31.0,22.0,23.0,1,2013.0
8409620364,60391116@N06,45.764918,4.835786,"city,winter,portrait,woman,color,girl,night,canon,50mm,blonde,fullframe,markiii,5d3",Isis - Easy Color,17.0,22,23,1,2013,21.0,22.0,23.0,1,2013.0
8408509715,84175343@N04,45.745844,4.870934,,JoanMimphir # AuCalme !,59.0,21,23,1,2013,12.0,22.0,23.0,1,2013.0
8408470965,90493526@N00,45.779391,4.840239,"streetart,france,pasteup,collage,wall,paper,big,europe,lyon,ben,wheatpaste,pasted,rue,mur,croixrousse,actionnaires,lagardere,wheatpaper","Pasted paper by Big Ben [Lyon, France]",47.0,15,18,1,2013,57.0,21.0,23.0,1,2013.0
8408470939,90493526@N00,45.776652,4.83702,"streetart,france,pasteup,collage,wall,paper,europe,lyon,wheatpaste,pasted,don,mur,mateo,croixrousse,wheatpaper","Pasted paper by Don Mateo [Lyon, France]",35.0,15,18,1,2013,57.0,21.0,23.0,1,2013.0
8408470841,90493526@N00,45.776622,4.837063,"streetart,france,pasteup,collage,wall,paper,europe,lyon,wheatpaste,pasted,don,mur,mateo,croixrousse,wheatpaper","Pasted paper by Don Mateo [Lyon, France]",35.0,15,18,1,2013,57.0,21.0,23.0,1,2013.0
8409120222,51973207@N00,45.769064,4.830647,,Fête des Lumières - 2012,59.0,0,9,12,2012,48.0,18.0,23.0,1,2013.0
8407995639,30254149@N02,45.757539,4.832134,"grande,place,roue,bellecour,lyonfrance2012",Lyon - La grande roue de la place Bellecour,24.0,19,16,12,2012,29.0,18.0,23.0,1,2013.0
8407966595,15427108@N05,45.763234,4.828104,"france,restaurant,lyon,beef,steak,meal,serving,vieuxlyon,ruesaintjean,lamphitryon,maincource",L'Amphitryon,40.0,16,11,12,2012,10.0,18.0,23.0,1,2013.0
8408706606,92464839@N06,45.769214,4.825417,"city,sky,france",-new-,59.0,15,2,4,2011,33.0,15.0,23.0,1,2013.0
8407437601,46032524@N00,45.768287,4.801967,"square,squareformat,rise,iphoneography,instagramapp,uploaded:by=instagram,foursquare:venue=4fe864b7e4b05b60faf6704b",A fait le tour de Lyon 9 pour récupérer le Corsair Vengeance 1500. Plus jamais Adrexo en livreur svp Amazon.,18.0,14,23,1,2013,18.0,14.0,23.0,1,2013.0
8408267912,46106214@N08,45.757598,4.825444,,Eglise Saint-Georges,40.0,16,22,1,2013,48.0,11.0,23.0,1,2013.0
8408267226,46106214@N08,45.757508,4.825572,,Eglise Saint-Georges,38.0,16,22,1,2013,48.0,11.0,23.0,1,2013.0
8407170381,46106214@N08,45.757119,4.826173,,Passerelle Saint-Georges,41.0,16,22,1,2013,48.0,11.0,23.0,1,2013.0
8407161025,77161041@N00,45.768287,4.801967,"square,squareformat,rise,iphoneography,instagramapp,uploaded:by=instagram,foursquare:venue=4fe864b7e4b05b60faf6704b",Merci @hdouchet pour la belle carte,40.0,11,23,1,2013,40.0,11.0,23.0,1,2013.0
8408244188,46106214@N08,45.759449,4.825558,,"Place de la Trinité, quartier Saint-Georges",30.0,16,22,1,2013,32.0,11.0,23.0,1,2013.0
8408243316,46106214@N08,45.75878,4.826023,,Quartier Saint-Georges,32.0,16,22,1,2013,32.0,11.0,23.0,1,2013.0
8407146615,46106214@N08,45.758616,4.825937,,Quartier Saint-Georges,37.0,16,22,1,2013,32.0,11.0,23.0,1,2013.0
8407139347,46106214@N08,45.758601,4.828898,,"Quai Tilsitt, Saône rive gauche",15.0,16,22,1,2013,26.0,11.0,23.0,1,2013.0
8407138357,46106214@N08,45.759649,4.827997,,Cathédrale Saint-Jean,14.0,16,22,1,2013,26.0,11.0,23.0,1,2013.0
8407137319,46106214@N08,45.760996,4.826892,,Cathédrale Saint-Jean,22.0,16,22,1,2013,26.0,11.0,23.0,1,2013.0
8405879163,46032524@N00,45.773835,4.806141,"square,squareformat,rise,iphoneography,instagramapp,uploaded:by=instagram,foursquare:venue=4be26f00b02ec9b6a1004dc0",Elle est bien bonne celle là. La communication chez Bouygues Telecom entre services c'est tout un art.,17.0,23,22,1,2013,17.0,23.0,22.0,1,2013.0
8405633301,88432640@N04,45.769046,4.825021,"ruedubonpasteur,uploaded:by=flickrmobile,flickriosapp:filter=orangutan,orangutanfilter",Tigre de rue,6.0,0,26,11,2012,42.0,21.0,22.0,1,2013.0
8405397695,35957314@N02,45.82053,4.766113,"blue,canon,gold,wheels,racing,7d,subaru,rims,wrx,sti,rallye,volk,2013",,51.0,0,20,1,2013,11.0,20.0,22.0,1,2013.0
8406390286,12128628@N04,45.760143,4.826592,"pictures,voyage,camera,city,nightphotography,trip,travel,stilllife,france,color,architecture,digital,landscape,photography,photo,nikon,europe,foto,photographer,photographie,lyon,photos,photographers,images,fotos,fotografia,paysage,southoffrance,numérique,gaelic,ville,photographe,suddelafrance,lyonbynight,gaelicfr,gaelic69,gaelicphotographe,gaelicphotographer,gaelicphotographies",2009-07-03-Lyon by night-010-gaelic.fr_DSC9591 copie,1.0,1,3,7,2009,35.0,19.0,22.0,1,2013.0
8402470819,68256211@N06,45.756759,4.838097,"auto,road,bridge,cars,rain,fog,canon,gris,lyon,gray,pluie,route,pont,froid,brouillard,voitures,rhone,ambiance,5dmkii,canoneos5dmkii,ludtz,ef135|2l",Hommage à Sisley,5.0,17,19,1,2013,15.0,22.0,21.0,1,2013.0
8405170649,30254149@N02,45.763945,4.828226,"de,musée,le,petit,saintjean,fantastique,guignol,vieuxlyon,lyonfrance2012",Vieux Lyon - Le Petit Musée Fantastique de Guignol,54.0,12,16,12,2012,1.0,19.0,22.0,1,2013.0
8404382071,78171174@N04,45.760455,4.860649,"sansflash,hipstamatic,objectifjohns,filmctypeplate",P.F.,53.0,12,22,1,2013,3.0,13.0,22.0,1,2013.0
8405387012,78171174@N04,45.751833,4.831833,"sansflash,hipstamatic,filmus1776,objectifwonder",Lulu #makebeautiful,4.0,12,22,1,2013,10.0,12.0,22.0,1,2013.0
8404223265,78171174@N04,45.751333,4.830833,"square,squareformat,iphoneography,instagramapp,uploaded:by=instagram",:),26.0,11,22,1,2013,26.0,11.0,22.0,1,2013.0
8403648288,65354173@N08,45.752373,4.824156,,Turning on the Lights,11.0,9,5,12,2012,45.0,22.0,21.0,1,2013.0
8402494663,46032524@N00,45.773835,4.806141,"square,squareformat,hudson,iphoneography,instagramapp,uploaded:by=instagram,foursquare:venue=4be26f00b02ec9b6a1004dc0",Le sens de l'humour par Imed sur le battle.net #sc2,23.0,22,21,1,2013,23.0,22.0,21.0,1,2013.0
8402472253,68256211@N06,45.741591,4.820222,"white,green,rain,canon,gris,ruins,lyon,destruction,gray,pluie,vert,blanc,confluence,ruines,rhone,industrialwasteland,désolation,abandonnedplaces,fricheindustrielle,5dmkii,canoneos5dmkii,ludtz,ef35|2",Floramat,27.0,15,20,1,2013,16.0,22.0,21.0,1,2013.0
8403562416,68256211@N06,45.7483,4.832046,"rain,canon,gris,lyon,gray,pluie,perrache,rhone,5dmkii,canoneos5dmkii,ludtz,ef35|2",Il pleut...,16.0,15,20,1,2013,15.0,22.0,21.0,1,2013.0
8402470265,68256211@N06,45.774198,4.822046,"pink,red,orange,glass,rose,yellow,jaune,canon,rouge,gold,bottle,purple,wine,drinking,violet,olives,manger,starters,vins,verre,bouteille,ambiance,croixrousse,boire,doré,fooding,apéro,5dmkii,canoneos5dmkii,ludtz,ef1635|28l,wwwlamanufacturecom",Apéro à la Manu-facture,0.0,19,19,1,2013,15.0,22.0,21.0,1,2013.0
8402417917,84175343@N04,45.745515,4.869303,,Jennyfer Boyer # Lumières Instituts *,38.0,21,21,1,2013,58.0,21.0,21.0,1,2013.0
8402294423,85533803@N04,45.761086,4.834263,"lighting,blue,light,shadow,red,k,silhouette,yellow,jaune,rouge,lampe,lyon,pentax,lumière,couleurs,x,structure,des,bleu,reflet,reflect,fete,installation,18,55,smc,guirlande,2012,kx,situ,ampoules",,12.0,12,9,2,2009,18.0,21.0,21.0,1,2013.0
8402291523,85533803@N04,45.761535,4.834198,"lighting,blue,light,shadow,red,k,silhouette,yellow,jaune,rouge,lampe,lyon,pentax,lumière,couleurs,x,structure,des,bleu,reflet,reflect,fete,installation,18,55,smc,guirlande,2012,kx,situ,ampoules",,16.0,12,9,2,2009,18.0,21.0,21.0,1,2013.0
8403379152,85533803@N04,45.762867,4.834134,"lighting,blue,light,shadow,red,k,silhouette,yellow,jaune,rouge,lampe,lyon,pentax,lumière,couleurs,x,structure,des,bleu,reflet,reflect,fete,installation,18,55,smc,guirlande,2012,kx,situ,ampoules",,16.0,12,9,2,2009,18.0,21.0,21.0,1,2013.0
8402286515,85533803@N04,45.763421,4.836666,"lighting,blue,light,shadow,red,water,fountain,k,silhouette,yellow,jaune,rouge,lampe,eau,lyon,pentax,lumière,couleurs,jet,x,structure,des,bleu,reflet,reflect,fete,installation,18,55,smc,fontaine,guirlande,2012,kx,situ,ampoules",Reflect,20.0,12,9,2,2009,18.0,21.0,21.0,1,2013.0
8402284525,85533803@N04,45.76372,4.836623,"lighting,blue,light,shadow,red,k,silhouette,yellow,jaune,rouge,lampe,lyon,pentax,lumière,couleurs,x,structure,des,bleu,reflet,reflect,fete,installation,18,55,smc,guirlande,2012,kx,situ,ampoules",,20.0,12,9,2,2009,18.0,21.0,21.0,1,2013.0
8402281985,85533803@N04,45.763391,4.836859,"lighting,blue,light,shadow,red,k,silhouette,yellow,jaune,rouge,lampe,lyon,pentax,lumière,couleurs,x,structure,des,bleu,reflet,reflect,fete,installation,18,55,smc,guirlande,2012,kx,situ,ampoules",,21.0,12,9,2,2009,18.0,21.0,21.0,1,2013.0
8402136249,15427108@N05,45.767448,4.832686,"france,lyon,cityhall,hôteldeville,placedesterreaux,vieuxlyon",Hôtel de Ville,9.0,12,11,12,2012,23.0,20.0,21.0,1,2013.0
8402136069,15427108@N05,45.767687,4.833887,"france,fountain,lyon,bartholdi,placedesterreaux,vieuxlyon",Fontaine Bartholdi,8.0,12,11,12,2012,23.0,20.0,21.0,1,2013.0
8403225618,15427108@N05,45.764514,4.827933,"france,lyon,protestant,vieuxlyon,templeduchange",Temple du Change,49.0,11,11,12,2012,23.0,20.0,21.0,1,2013.0
8403225382,15427108@N05,45.764155,4.82818,"france,sign,baker,lyon,display,board,chef,figure,bake,vieuxlyon,ruesaintjean,bredz",Rue Saint-Jean,49.0,11,11,12,2012,22.0,20.0,21.0,1,2013.0
8402135345,15427108@N05,45.76372,4.828104,"france,mannequin,window,shop,laughing,lyon,display,vieuxlyon,ruesaintjean",Rue Saint-Jean,45.0,11,11,12,2012,22.0,20.0,21.0,1,2013.0
8403224934,15427108@N05,45.763563,4.82804,"christmas,street,light,france,night,lyon,pedestrian,paved,vieuxlyon,ruesaintjean",Rue Saint-Jean,44.0,11,11,12,2012,22.0,20.0,21.0,1,2013.0
8403224672,15427108@N05,45.763369,4.827901,"sculpture,france,statue,lyon,niche,stjohn,vieuxlyon,ruesaintjean",Rue Saint-Jean,51.0,9,11,12,2012,22.0,20.0,21.0,1,2013.0
8402134611,15427108@N05,45.762673,4.827665,"cinema,france,miniatures,lyon,museun,vieuxlyon,ruesaintjean,muséeminiatureetcinéma,museumofminiaturesandcinema",Rue Saint-Jean,48.0,9,11,12,2012,22.0,20.0,21.0,1,2013.0
8403224130,15427108@N05,45.762343,4.827557,"france,wall,squirrel,lyon,pillar,engraving,vieuxlyon,ruesaintjean",Rue Saint-Jean,47.0,9,11,12,2012,22.0,20.0,21.0,1,2013.0
8403223858,15427108@N05,45.761961,4.827396,"france,wooden,lyon,figure,pinocchio,vieuxlyon,ruesaintjean",Rue Saint-Jean,45.0,9,11,12,2012,22.0,20.0,21.0,1,2013.0
8398619755,15427108@N05,45.761041,4.826495,"france,fountain,statue,square,christ,lyon,basin,saintjean,vieuxlyon",Place Saint-Jean,26.0,9,11,12,2012,37.0,20.0,20.0,1,2013.0
8399702678,15427108@N05,45.760899,4.827021,"france,church,catholic,cathedral,lyon,gothic,christian,cathédrale,façade,stjean,vieuxlyon",Cathédrale St-Jean,25.0,9,11,12,2012,37.0,20.0,20.0,1,2013.0
8401974885,85533803@N04,45.759469,4.832482,"lighting,light,water,k,rouge,fire,eau,lyon,pentax,illumination,spot,x,des,fete,lumiere,mm,135,smc,feu,lumieres,eclairage,bassin,kx,2013",Water on fire,4.0,13,9,2,2009,31.0,19.0,21.0,1,2013.0
8402538888,87337538@N08,45.751333,4.845,,IMG_2063,21.0,16,21,1,2013,24.0,16.0,21.0,1,2013.0
8401700598,91957263@N05,45.761966,4.822311,,Crypte de Fourvière,24.0,15,20,1,2013,35.0,9.0,21.0,1,2013.0
8401534196,51973207@N00,45.769842,4.830325,,Fête des Lumières - 2012,54.0,0,9,12,2012,0.0,8.0,21.0,1,2013.0
8400435187,27801935@N04,45.768189,4.836956,"lyon,fêtedeslumières",Pétillante année 2013,48.0,6,21,1,2013,50.0,7.0,21.0,1,2013.0
8400255920,87337538@N08,45.760666,4.863,,IMG_1800,33.0,6,11,1,2013,26.0,0.0,21.0,1,2013.0
8400254582,87337538@N08,45.760666,4.863166,,IMG_1798,33.0,6,11,1,2013,26.0,0.0,21.0,1,2013.0
8399165843,87337538@N08,45.760333,4.861833,,IMG_1796,22.0,6,11,1,2013,26.0,0.0,21.0,1,2013.0
8399298187,84175343@N04,45.7777,4.867029,,LindaPonce # Suicide Pic's 1,9.0,4,9,1,2012,9.0,0.0,21.0,1,2013.0
8399247379,46032524@N00,45.773835,4.806141,"square,squareformat,hudson,iphoneography,instagramapp,uploaded:by=instagram,foursquare:venue=4be26f00b02ec9b6a1004dc0",Se faire traiter de noob par un mec qui campe et qui a 6k en banque. Check. #sc2,48.0,23,20,1,2013,48.0,23.0,20.0,1,2013.0
8400329600,87375570@N06,45.767403,4.833426,,Zombieland,39.0,23,6,12,2012,47.0,23.0,20.0,1,2013.0
8399213471,66165436@N08,45.758709,4.834923,"square,squareformat,inkwell,iphoneography,instagramapp,uploaded:by=instagram,foursquare:venue=4b93eac7f964a520ac5934e3",Cinéma #pathé #lyon,37.0,23,20,1,2013,37.0,23.0,20.0,1,2013.0
8399212599,66165436@N08,45.760532,4.835679,"square,squareformat,iphoneography,instagramapp,uploaded:by=instagram,foursquare:venue=4cbfe494021ca1438bf15e0c",#parapluie abandonné place de la #republique #lyon,37.0,23,20,1,2013,37.0,23.0,20.0,1,2013.0
8400259482,68256211@N06,45.741427,4.816535,"pink,color,rose,canon,lyon,abstraction,couleur,confluence,rhone,ambiance,5dmkii,canoneos5dmkii,ludtz,ludopole,ef135|2l",Ludopole,8.0,16,20,1,2013,24.0,23.0,20.0,1,2013.0
8398783803,45235323@N07,45.761249,4.827089,"france,window,saint,frankreich,jean,lyon,kathedrale,kirche",Lyon Saint Jean,20.0,14,15,1,2013,28.0,21.0,20.0,1,2013.0
8399853792,45235323@N07,45.760607,4.82656,"france,color,window,saint,jean,lyon",Saint Jean,30.0,15,15,1,2013,24.0,21.0,20.0,1,2013.0
8398674771,87375570@N06,45.768361,4.836881,,Grey Sun,57.0,23,6,12,2012,54.0,20.0,20.0,1,2013.0
8399707474,15427108@N05,45.760756,4.827536,"france,cathedral,lyon,north,belltower,cathédrale,stjean,vieuxlyon",Cathédrale St-Jean,44.0,9,11,12,2012,39.0,20.0,20.0,1,2013.0
8399704820,15427108@N05,45.76256,4.822847,"france,church,catholic,lyon,basilica,christian,fourvière,vieuxlyon,basilicaofnotredamedefourvière",Basilica of Notre-Dame de Fourvière,28.0,9,11,12,2012,38.0,20.0,20.0,1,2013.0
8398620369,15427108@N05,45.761288,4.826624,"france,building,square,place,lyon,saintjean,vieuxlyon",Place Saint-Jean,26.0,9,11,12,2012,38.0,20.0,20.0,1,2013.0
8399702392,15427108@N05,45.762074,4.826356,"lighting,sculpture,france,lamp,statue,marie,corner,lyon,niche,madonna,mary,vieuxlyon,ruedelabombarde,ruedubœuf",Rue du Bœuf,23.0,9,11,12,2012,37.0,20.0,20.0,1,2013.0
8398618347,15427108@N05,45.762358,4.82657,"street,france,lyon,cobbled,vieuxlyon,ruedubœuf",Rue du Bœuf,22.0,9,11,12,2012,37.0,20.0,20.0,1,2013.0
8399701848,15427108@N05,45.761797,4.826753,"road,france,car,lyon,vehicle,vieuxlyon,ruedelabombarde",Rue de la Bombarde,22.0,9,11,12,2012,37.0,20.0,20.0,1,2013.0
8398617081,15427108@N05,45.759978,4.824618,"road,house,france,building,lyon,saintjean,fourvière,vieuxlyon,montéeducheminneuf",Montée du Chemin Neuf,15.0,9,11,12,2012,37.0,20.0,20.0,1,2013.0
8398616765,15427108@N05,45.759102,4.824199,"old,house,france,window,wall,cross,lyon,niche,gray,doorway,fourvière,vieuxlyon,montéeducheminneuf",Niche,12.0,9,11,12,2012,37.0,20.0,20.0,1,2013.0
8398616471,15427108@N05,45.760015,4.820873,"plant,france,tree,green,topiary,lyon,foliage,hedge,shrub,fourvière",Topiary,2.0,9,11,12,2012,37.0,20.0,20.0,1,2013.0
8397498595,47987635@N04,45.767627,4.836037,"lyon,starbucks,croquis","Starbucks, Lyon",53.0,14,20,1,2013,1.0,15.0,20.0,1,2013.0
8398586608,47987635@N04,45.767707,4.836144,"lyon,croquis,personnages","Starbucks, Lyon",53.0,14,20,1,2013,1.0,15.0,20.0,1,2013.0
8399352406,72884965@N07,45.727842,4.815777,"france,detail,water,wildlife",Clownfish,44.0,14,18,1,2013,54.0,18.0,20.0,1,2013.0
8399280146,72884965@N07,45.774677,4.832171,"france,architecture",Cloaked statue of Joseph Marie Jacquard,26.0,13,13,1,2013,32.0,18.0,20.0,1,2013.0
8399279426,72884965@N07,45.772447,4.831849,"france,town",Lyon,22.0,14,13,1,2013,32.0,18.0,20.0,1,2013.0
8399278824,72884965@N07,45.772462,4.831849,"france,architecture,town",Fourvière,43.0,14,13,1,2013,32.0,18.0,20.0,1,2013.0
8399277714,72884965@N07,45.771758,4.830175,"france,architecture,town",Abandoned church on Rue Neyret,50.0,14,13,1,2013,32.0,18.0,20.0,1,2013.0
8399276940,72884965@N07,45.771249,4.831656,"france,town",Montée de la Grande Côte,1.0,15,13,1,2013,32.0,18.0,20.0,1,2013.0
8398094183,85533803@N04,45.760906,4.862265,"white,abstract,black,window,train,bench,chair,explorer,reflet,reflect,sombre,vignette,blanc,android,banc,sncf,htc",Abstract bench,49.0,20,18,1,2013,3.0,18.0,20.0,1,2013.0
8398435156,46032524@N00,45.758709,4.834923,"square,squareformat,rise,iphoneography,instagramapp,uploaded:by=instagram,foursquare:venue=4b93eac7f964a520ac5934e3","Mon premier film en 3D c'était donc the Hobbit, avec @thanh et david haeng.",56.0,13,20,1,2013,56.0,13.0,20.0,1,2013.0
8398234806,91427901@N02,45.780454,4.851665,,,29.0,16,7,11,2012,40.0,12.0,20.0,1,2013.0
8397989288,92384904@N03,45.762702,4.833909,,Gourmandise,33.0,21,9,12,2011,29.0,10.0,20.0,1,2013.0
8397968608,92384904@N03,45.762702,4.833909,,perdu dans les page,18.0,10,24,9,2011,29.0,10.0,20.0,1,2013.0
8397937200,92384904@N03,45.762702,4.833909,,Un baiser,26.0,11,15,9,2012,29.0,10.0,20.0,1,2013.0
8396829351,92384904@N03,45.762702,4.833909,,lyon sous les éclairs,57.0,9,18,8,2012,29.0,10.0,20.0,1,2013.0
8396803297,58648568@N06,45.761491,4.831436,"marchésaintantoine,uploaded:by=flickrmobile,flickriosapp:filter=nofilter",Winter over Lyon,15.0,17,19,1,2013,34.0,9.0,20.0,1,2013.0
8397039834,35957314@N02,45.820694,4.766285,"blue,france,cars,japan,canon,gold,racing,7d,subaru,tamron,wrx,sti,volk,streetcars,te37,1750mm28",,47.0,0,20,1,2013,23.0,2.0,20.0,1,2013.0
8394972757,87375570@N06,45.769229,4.835464,,Frog Machine,42.0,19,19,1,2013,42.0,19.0,19.0,1,2013.0
8395748312,87375570@N06,45.760232,4.835379,,Atomes,40.0,23,6,12,2012,50.0,17.0,19.0,1,2013.0
8395700482,46032524@N00,45.773927,4.806876,"square,squareformat,hudson,iphoneography,instagramapp,uploaded:by=instagram",Ce soir on mange du poulet qui vient du Maroc ^^,33.0,17,19,1,2013,33.0,17.0,19.0,1,2013.0
8395455026,15427108@N05,45.759813,4.819757,"france,ancient,lyon,theatre,roman,ruin,fourvière",Ancient Theatre of Fourvière,53.0,8,11,12,2012,5.0,16.0,19.0,1,2013.0
8395180744,40936370@N00,45.83741,4.826163,"portrait,sculpture,streetart,france,art,matrix,mystery,museum,architecture,dark,painting,ruins,war,rawart,outsiderart,chaos,symbol,bladerunner,zombie,contemporaryart,secret,911,apocalypse,ruin,taz,salamander,peinture,eros,container,freemasonry,terrorism,anarchy,artbrut,artmuseum,googleearth,madmax,groundzero,ddc,salamandra,worldwar,bombing,mystic,cyberpunk,alchemy,thedayafter,modernsculpture,prophecy,999,davincicode,vanitas,revelation,paulmerton,thenewyorktimes,postapocalyptic,materiaprima,artprice,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,sanctuarium,artistshouse,abodeofchaos,facteurcheval,vampyrs,maisondartiste,sculpturemoderne,blackswantheory,groupeserveur,lademeureduchaosvueduciel,architecturevisionnaire",La Demeure du Chaos est là pour 1000 ans... _MG_4759,11.0,19,15,1,2013,6.0,14.0,19.0,1,2013.0
8395479548,75906220@N07,45.760008,4.826356,"blackandwhite,noiretblanc","Métro, station Vieux Lyon",16.0,11,19,1,2013,15.0,16.0,19.0,1,2013.0
8394370837,15427108@N05,45.759005,4.820036,"france,ancient,lyon,theatre,roman,ruin,plaster,fourvière",Ancient Theatre of Fourvière,52.0,8,11,12,2012,5.0,16.0,19.0,1,2013.0
8394369897,15427108@N05,45.758735,4.819607,"france,ancient,lyon,theatre,roman,ruin,odeon,fourvière",Odeon of Lyon,50.0,8,11,12,2012,5.0,16.0,19.0,1,2013.0
8394368923,15427108@N05,45.760322,4.820455,"france,museum,ancient,lyon,theatre,roman,basilica,ruin,fourvière",Fourvière Hill,47.0,8,11,12,2012,4.0,16.0,19.0,1,2013.0
8395452398,15427108@N05,45.758773,4.819242,"france,ancient,lyon,theatre,roman,ruin,odeon,fourvière",Odeon of Lyon,46.0,8,11,12,2012,4.0,16.0,19.0,1,2013.0
8395411448,15427108@N05,45.759813,4.819382,"france,ancient,lyon,theatre,roman,ruin,fourvière",Ancient Theatre of Fourvière,43.0,8,11,12,2012,49.0,15.0,19.0,1,2013.0
8394327659,15427108@N05,45.759679,4.818996,"france,ancient,lyon,theatre,roman,ruin,fourvière",Roman Ruins,42.0,8,11,12,2012,48.0,15.0,19.0,1,2013.0
8392595781,15427108@N05,45.762366,4.822,"roof,france,tower,cross,lyon,basilica,loom,fourvière,basilicaofnotredamedefourvière",Basilica of Notre-Dame de Fourvière,35.0,8,11,12,2012,21.0,23.0,18.0,1,2013.0
8393680134,15427108@N05,45.762298,4.821496,"france,lyon,funeral,vehicle,hearse",Funerary Vehicle,33.0,8,11,12,2012,20.0,23.0,18.0,1,2013.0
8392595131,15427108@N05,45.764716,4.833362,"roof,panorama,france,church,architecture,view,lyon,gothic,spire,renaissance,presquîle,saintnizier",Church of Saint-Nizier,30.0,8,11,12,2012,20.0,23.0,18.0,1,2013.0
8393679194,15427108@N05,45.762306,4.822858,"france,tower,church,lyon,basilica,fourvière,apse,chevet,basilicaofnotredamedefourvière",Basilica of Notre-Dame de Fourvière,10.0,8,11,12,2012,20.0,23.0,18.0,1,2013.0
8392593955,15427108@N05,45.763937,4.822343,"france,tower,television,tour,lyon,metallic,1893,transmitter,fourvière,métallique",Tour métallique de Fourvière,4.0,8,11,12,2012,20.0,23.0,18.0,1,2013.0
8393678416,15427108@N05,45.762306,4.822107,"france,statue,stone,angel,lyon,basilica,sculture,fourvière,basilicaofnotredamedefourvière,belloni",Basilica of Notre-Dame de Fourvière,3.0,8,11,12,2012,20.0,23.0,18.0,1,2013.0
8392593605,15427108@N05,45.761932,4.822289,"france,shop,lyon,religion,souvenir,fourvière",Souvenir Shop,2.0,8,11,12,2012,20.0,23.0,18.0,1,2013.0
8392354605,41105863@N08,45.764833,4.827999,"uploaded:by=flickrmobile,flickriosapp:filter=nofilter",,55.0,17,24,12,2012,37.0,21.0,18.0,1,2013.0
8393436676,41105863@N08,45.762,4.822833,"uploaded:by=flickrmobile,flickriosapp:filter=nofilter",,41.0,16,24,12,2012,35.0,21.0,18.0,1,2013.0
8392350119,41105863@N08,45.762,4.822666,"uploaded:by=flickrmobile,flickriosapp:filter=nofilter",,40.0,16,24,12,2012,35.0,21.0,18.0,1,2013.0
8392348775,41105863@N08,45.772333,4.831833,"uploaded:by=flickrmobile,flickriosapp:filter=nofilter",,39.0,14,24,12,2012,34.0,21.0,18.0,1,2013.0
